date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
13:55:23	110377/110377	---M--	200	added ('OK')	image/jpeg	etag:%221af29-5a3bca28136f1%22	http://127.0.0.1/wordpress/wp-content/uploads/2018/01/r21-1300x650.jpg	C:/Users/admin/Desktop/ptsd/ptsd/127.0.0.1/wordpress/wp-content/uploads/2018/01/r21-1300x650.jpg	(from http://127.0.0.1/wordpress/2020/04/15/morbi-eleifend-justo-nec-mi-tincidunt-vitae-imperdiet-odio-lacinia/)
13:55:24	2420/2420	---M-Z	200	added ('OK')	application/javascript	etag:%22974-59710befbd7c0-gzip%22	http://127.0.0.1/wordpress/wp-includes/js/comment-reply.min.js?ver=5.4	C:/Users/admin/Desktop/ptsd/ptsd/127.0.0.1/wordpress/wp-includes/js/comment-reply.min91d5.js	(from http://127.0.0.1/wordpress/2020/04/15/morbi-eleifend-justo-nec-mi-tincidunt-vitae-imperdiet-odio-lacinia/)
13:55:25	36531/36531	---M-Z	200	added ('OK')	application/rss+xml	etag:%22fc341fe204d993bdfd6d26d922d0e4b1-gzip%22	http://127.0.0.1/wordpress/author/Staff/feed/	C:/Users/admin/Desktop/ptsd/ptsd/127.0.0.1/wordpress/author/Staff/feed/index.html	(from http://127.0.0.1/wordpress/author/Staff/)
13:55:26	2763/2763	---M--	200	added ('OK')	application/json	date:Thu,%2023%20Apr%202020%2017:55:25%20GMT	http://127.0.0.1/wordpress/wp-json/oembed/1.0/embed?url=http%3A%2F%2F127.0.0.1%2Fwordpress%2F2020%2F04%2F04%2Fsed-sollicitudin-elit-vel-nulla-interdum-nec-dignissim-nisi-dignissim%2F	C:/Users/admin/Desktop/ptsd/ptsd/127.0.0.1/wordpress/wp-json/oembed/1.0/embed7b69.json	(from http://127.0.0.1/wordpress/2020/04/04/sed-sollicitudin-elit-vel-nulla-interdum-nec-dignissim-nisi-dignissim/)
13:55:26	965/965	---M-Z	200	added ('OK')	application/rss+xml	etag:%22b06a5cc3a8d686ca07e3bf235f95a14e-gzip%22	http://127.0.0.1/wordpress/2020/04/04/sed-sollicitudin-elit-vel-nulla-interdum-nec-dignissim-nisi-dignissim/feed/	C:/Users/admin/Desktop/ptsd/ptsd/127.0.0.1/wordpress/2020/04/04/sed-sollicitudin-elit-vel-nulla-interdum-nec-dignissim-nisi-dignissim/feed/index.html	(from http://127.0.0.1/wordpress/2020/04/04/sed-sollicitudin-elit-vel-nulla-interdum-nec-dignissim-nisi-dignissim/)
13:55:27	2882/2882	---M-Z	200	added ('OK')	text/xml	date:Thu,%2023%20Apr%202020%2017:55:26%20GMT	http://127.0.0.1/wordpress/wp-json/oembed/1.0/embed?url=http%3A%2F%2F127.0.0.1%2Fwordpress%2F2020%2F04%2F04%2Fsed-sollicitudin-elit-vel-nulla-interdum-nec-dignissim-nisi-dignissim%2F&format=xml	C:/Users/admin/Desktop/ptsd/ptsd/127.0.0.1/wordpress/wp-json/oembed/1.0/embedcdf7	(from http://127.0.0.1/wordpress/2020/04/04/sed-sollicitudin-elit-vel-nulla-interdum-nec-dignissim-nisi-dignissim/)
13:55:27	340751/340751	---M--	200	added ('OK')	image/jpeg	etag:%225330f-5a3bca7581600%22	http://127.0.0.1/wordpress/wp-content/uploads/2018/07/r32.jpg	C:/Users/admin/Desktop/ptsd/ptsd/127.0.0.1/wordpress/wp-content/uploads/2018/07/r32.jpg	(from http://127.0.0.1/wordpress/services/)
13:55:27	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2023%20Apr%202020%2017:55:27%20GMT	http://127.0.0.1/wordpress/?p=103	C:/Users/admin/Desktop/ptsd/ptsd/127.0.0.1/wordpress/indexe6f0.html	(from http://127.0.0.1/wordpress/2020/04/04/sed-sollicitudin-elit-vel-nulla-interdum-nec-dignissim-nisi-dignissim/)
13:55:28	368366/368366	---M--	200	added ('OK')	image/png	etag:%2259eee-5a3e384b39d3a%22	http://127.0.0.1/wordpress/wp-content/uploads/2020/04/dark-abstract-background-30-background-pictures-dark-abstract-png-1920_1080-1.png?id=391	C:/Users/admin/Desktop/ptsd/ptsd/127.0.0.1/wordpress/wp-content/uploads/2020/04/dark-abstract-background-30-background-pictures-dark-abstract-png-1920_1080-14a06.png	(from http://127.0.0.1/wordpress/services/)
13:55:29	38973/38973	---M-Z	200	added ('OK')	text/html	date:Thu,%2023%20Apr%202020%2017:55:28%20GMT	http://127.0.0.1/wordpress/tag/book/	C:/Users/admin/Desktop/ptsd/ptsd/127.0.0.1/wordpress/tag/book/index.html	(from http://127.0.0.1/wordpress/2020/04/04/sed-sollicitudin-elit-vel-nulla-interdum-nec-dignissim-nisi-dignissim/)
13:55:30	38988/38988	---M-Z	200	added ('OK')	text/html	date:Thu,%2023%20Apr%202020%2017:55:29%20GMT	http://127.0.0.1/wordpress/tag/inspire/	C:/Users/admin/Desktop/ptsd/ptsd/127.0.0.1/wordpress/tag/inspire/index.html	(from http://127.0.0.1/wordpress/2020/04/04/sed-sollicitudin-elit-vel-nulla-interdum-nec-dignissim-nisi-dignissim/)
13:55:31	2818/2818	---M--	200	added ('OK')	application/json	date:Thu,%2023%20Apr%202020%2017:55:30%20GMT	http://127.0.0.1/wordpress/wp-json/oembed/1.0/embed?url=http%3A%2F%2F127.0.0.1%2Fwordpress%2F2020%2F03%2F15%2Fpellentesque-sodales-quam-sagittis-purus-consectetur-quis-venenatis-nunc-aliquam%2F	C:/Users/admin/Desktop/ptsd/ptsd/127.0.0.1/wordpress/wp-json/oembed/1.0/embed79aa.json	(from http://127.0.0.1/wordpress/2020/03/15/pellentesque-sodales-quam-sagittis-purus-consectetur-quis-venenatis-nunc-aliquam/)
13:55:31	38978/38978	---M-Z	200	added ('OK')	text/html	date:Thu,%2023%20Apr%202020%2017:55:31%20GMT	http://127.0.0.1/wordpress/tag/photo/	C:/Users/admin/Desktop/ptsd/ptsd/127.0.0.1/wordpress/tag/photo/index.html	(from http://127.0.0.1/wordpress/2020/04/04/sed-sollicitudin-elit-vel-nulla-interdum-nec-dignissim-nisi-dignissim/)
13:55:32	2937/2937	---M-Z	200	added ('OK')	text/xml	date:Thu,%2023%20Apr%202020%2017:55:31%20GMT	http://127.0.0.1/wordpress/wp-json/oembed/1.0/embed?url=http%3A%2F%2F127.0.0.1%2Fwordpress%2F2020%2F03%2F15%2Fpellentesque-sodales-quam-sagittis-purus-consectetur-quis-venenatis-nunc-aliquam%2F&format=xml	C:/Users/admin/Desktop/ptsd/ptsd/127.0.0.1/wordpress/wp-json/oembed/1.0/embeda160	(from http://127.0.0.1/wordpress/2020/03/15/pellentesque-sodales-quam-sagittis-purus-consectetur-quis-venenatis-nunc-aliquam/)
13:55:32	998/998	---M-Z	200	added ('OK')	application/rss+xml	etag:%2235a4d92d6591ae0f080194a089fa2239-gzip%22	http://127.0.0.1/wordpress/2020/03/15/pellentesque-sodales-quam-sagittis-purus-consectetur-quis-venenatis-nunc-aliquam/feed/	C:/Users/admin/Desktop/ptsd/ptsd/127.0.0.1/wordpress/2020/03/15/pellentesque-sodales-quam-sagittis-purus-consectetur-quis-venenatis-nunc-aliquam/feed/index.html	(from http://127.0.0.1/wordpress/2020/03/15/pellentesque-sodales-quam-sagittis-purus-consectetur-quis-venenatis-nunc-aliquam/)
13:55:42	92352/92352	---M--	200	added ('OK')	image/jpeg	etag:%22168c0-5a3bca202ae24%22	http://127.0.0.1/wordpress/wp-content/uploads/2018/01/r20-1300x650.jpg	C:/Users/admin/Desktop/ptsd/ptsd/127.0.0.1/wordpress/wp-content/uploads/2018/01/r20-1300x650.jpg	(from http://127.0.0.1/wordpress/2020/04/04/sed-sollicitudin-elit-vel-nulla-interdum-nec-dignissim-nisi-dignissim/)
13:55:43	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2023%20Apr%202020%2017:55:43%20GMT	http://127.0.0.1/wordpress/?p=105	C:/Users/admin/Desktop/ptsd/ptsd/127.0.0.1/wordpress/indexea0f.html	(from http://127.0.0.1/wordpress/2020/03/15/pellentesque-sodales-quam-sagittis-purus-consectetur-quis-venenatis-nunc-aliquam/)
13:55:44	39085/39085	---M-Z	200	added ('OK')	text/html	date:Thu,%2023%20Apr%202020%2017:55:43%20GMT	http://127.0.0.1/wordpress/tag/bulgarian/	C:/Users/admin/Desktop/ptsd/ptsd/127.0.0.1/wordpress/tag/bulgarian/index.html	(from http://127.0.0.1/wordpress/2020/03/15/pellentesque-sodales-quam-sagittis-purus-consectetur-quis-venenatis-nunc-aliquam/)
13:55:45	39068/39068	---M-Z	200	added ('OK')	text/html	date:Thu,%2023%20Apr%202020%2017:55:44%20GMT	http://127.0.0.1/wordpress/tag/demon/	C:/Users/admin/Desktop/ptsd/ptsd/127.0.0.1/wordpress/tag/demon/index.html	(from http://127.0.0.1/wordpress/2020/03/15/pellentesque-sodales-quam-sagittis-purus-consectetur-quis-venenatis-nunc-aliquam/)
13:55:46	111092/111092	---M--	200	added ('OK')	image/jpeg	etag:%221b1f4-5a3bca4591865%22	http://127.0.0.1/wordpress/wp-content/uploads/2018/01/zx8-1300x650.jpg	C:/Users/admin/Desktop/ptsd/ptsd/127.0.0.1/wordpress/wp-content/uploads/2018/01/zx8-1300x650.jpg	(from http://127.0.0.1/wordpress/2020/04/04/sed-sollicitudin-elit-vel-nulla-interdum-nec-dignissim-nisi-dignissim/)
13:55:46	39065/39065	---M-Z	200	added ('OK')	text/html	date:Thu,%2023%20Apr%202020%2017:55:45%20GMT	http://127.0.0.1/wordpress/tag/klein/	C:/Users/admin/Desktop/ptsd/ptsd/127.0.0.1/wordpress/tag/klein/index.html	(from http://127.0.0.1/wordpress/2020/03/15/pellentesque-sodales-quam-sagittis-purus-consectetur-quis-venenatis-nunc-aliquam/)
13:55:47	9817/9817	---M-Z	200	added ('OK')	application/rss+xml	etag:%22fc341fe204d993bdfd6d26d922d0e4b1-gzip%22	http://127.0.0.1/wordpress/category/branding/feed/	C:/Users/admin/Desktop/ptsd/ptsd/127.0.0.1/wordpress/category/branding/feed/index.html	(from http://127.0.0.1/wordpress/category/branding/)
13:55:47	5412/5412	---M-Z	200	added ('OK')	application/rss+xml	etag:%22fc341fe204d993bdfd6d26d922d0e4b1-gzip%22	http://127.0.0.1/wordpress/category/adventure/feed/	C:/Users/admin/Desktop/ptsd/ptsd/127.0.0.1/wordpress/category/adventure/feed/index.html	(from http://127.0.0.1/wordpress/category/adventure/)
13:55:48	9852/9852	---M-Z	200	added ('OK')	application/rss+xml	etag:%22fc341fe204d993bdfd6d26d922d0e4b1-gzip%22	http://127.0.0.1/wordpress/category/inspiration/feed/	C:/Users/admin/Desktop/ptsd/ptsd/127.0.0.1/wordpress/category/inspiration/feed/index.html	(from http://127.0.0.1/wordpress/category/inspiration/)
13:55:48	2701/2701	---M--	200	added ('OK')	application/json	date:Thu,%2023%20Apr%202020%2017:55:47%20GMT	http://127.0.0.1/wordpress/wp-json/oembed/1.0/embed?url=http%3A%2F%2F127.0.0.1%2Fwordpress%2F2020%2F01%2F11%2Fdonec-quis-elit-ac-lacus-cursus-semper-sit-amet-at-sapien%2F	C:/Users/admin/Desktop/ptsd/ptsd/127.0.0.1/wordpress/wp-json/oembed/1.0/embed3392.json	(from http://127.0.0.1/wordpress/2020/01/11/donec-quis-elit-ac-lacus-cursus-semper-sit-amet-at-sapien/)
13:55:48	928/928	---M-Z	200	added ('OK')	application/rss+xml	etag:%2224b493007e3edf55dd3b60fffed769d6-gzip%22	http://127.0.0.1/wordpress/2020/01/11/donec-quis-elit-ac-lacus-cursus-semper-sit-amet-at-sapien/feed/	C:/Users/admin/Desktop/ptsd/ptsd/127.0.0.1/wordpress/2020/01/11/donec-quis-elit-ac-lacus-cursus-semper-sit-amet-at-sapien/feed/index.html	(from http://127.0.0.1/wordpress/2020/01/11/donec-quis-elit-ac-lacus-cursus-semper-sit-amet-at-sapien/)
13:55:48	2820/2820	---M-Z	200	added ('OK')	text/xml	date:Thu,%2023%20Apr%202020%2017:55:48%20GMT	http://127.0.0.1/wordpress/wp-json/oembed/1.0/embed?url=http%3A%2F%2F127.0.0.1%2Fwordpress%2F2020%2F01%2F11%2Fdonec-quis-elit-ac-lacus-cursus-semper-sit-amet-at-sapien%2F&format=xml	C:/Users/admin/Desktop/ptsd/ptsd/127.0.0.1/wordpress/wp-json/oembed/1.0/embed56d4	(from http://127.0.0.1/wordpress/2020/01/11/donec-quis-elit-ac-lacus-cursus-semper-sit-amet-at-sapien/)
13:55:48	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2023%20Apr%202020%2017:55:48%20GMT	http://127.0.0.1/wordpress/?p=34	C:/Users/admin/Desktop/ptsd/ptsd/127.0.0.1/wordpress/index1e7e.html	(from http://127.0.0.1/wordpress/2020/01/11/donec-quis-elit-ac-lacus-cursus-semper-sit-amet-at-sapien/)
13:55:50	119401/119401	---M--	200	added ('OK')	image/jpeg	etag:%221d269-5a3bca4bc6916%22	http://127.0.0.1/wordpress/wp-content/uploads/2018/01/cr12-1300x650.jpg	C:/Users/admin/Desktop/ptsd/ptsd/127.0.0.1/wordpress/wp-content/uploads/2018/01/cr12-1300x650.jpg	(from http://127.0.0.1/wordpress/2020/03/15/pellentesque-sodales-quam-sagittis-purus-consectetur-quis-venenatis-nunc-aliquam/)
13:55:51	38923/38923	---M-Z	200	added ('OK')	text/html	date:Thu,%2023%20Apr%202020%2017:55:51%20GMT	http://127.0.0.1/wordpress/tag/alessandro/	C:/Users/admin/Desktop/ptsd/ptsd/127.0.0.1/wordpress/tag/alessandro/index.html	(from http://127.0.0.1/wordpress/2020/01/11/donec-quis-elit-ac-lacus-cursus-semper-sit-amet-at-sapien/)
13:55:52	38908/38908	---M-Z	200	added ('OK')	text/html	date:Thu,%2023%20Apr%202020%2017:55:52%20GMT	http://127.0.0.1/wordpress/tag/novelli/	C:/Users/admin/Desktop/ptsd/ptsd/127.0.0.1/wordpress/tag/novelli/index.html	(from http://127.0.0.1/wordpress/2020/01/11/donec-quis-elit-ac-lacus-cursus-semper-sit-amet-at-sapien/)
13:55:54	9738/9738	---M-Z	200	added ('OK')	application/rss+xml	etag:%22fc341fe204d993bdfd6d26d922d0e4b1-gzip%22	http://127.0.0.1/wordpress/category/creativity/feed/	C:/Users/admin/Desktop/ptsd/ptsd/127.0.0.1/wordpress/category/creativity/feed/index.html	(from http://127.0.0.1/wordpress/category/creativity/)
13:55:55	2720/2720	---M--	200	added ('OK')	application/json	date:Thu,%2023%20Apr%202020%2017:55:54%20GMT	http://127.0.0.1/wordpress/wp-json/oembed/1.0/embed?url=http%3A%2F%2F127.0.0.1%2Fwordpress%2F2020%2F01%2F11%2Fmaecenas-eu-ligula-ullamcorper-ornare-leo-eget-lacinia-ipsum%2F	C:/Users/admin/Desktop/ptsd/ptsd/127.0.0.1/wordpress/wp-json/oembed/1.0/embed7e27.json	(from http://127.0.0.1/wordpress/2020/01/11/maecenas-eu-ligula-ullamcorper-ornare-leo-eget-lacinia-ipsum/)
13:55:55	939/939	---M-Z	200	added ('OK')	application/rss+xml	etag:%229a4dbe0bdee530b8f04dcf2e0f54b169-gzip%22	http://127.0.0.1/wordpress/2020/01/11/maecenas-eu-ligula-ullamcorper-ornare-leo-eget-lacinia-ipsum/feed/	C:/Users/admin/Desktop/ptsd/ptsd/127.0.0.1/wordpress/2020/01/11/maecenas-eu-ligula-ullamcorper-ornare-leo-eget-lacinia-ipsum/feed/index.html	(from http://127.0.0.1/wordpress/2020/01/11/maecenas-eu-ligula-ullamcorper-ornare-leo-eget-lacinia-ipsum/)
13:55:56	2839/2839	---M-Z	200	added ('OK')	text/xml	date:Thu,%2023%20Apr%202020%2017:55:55%20GMT	http://127.0.0.1/wordpress/wp-json/oembed/1.0/embed?url=http%3A%2F%2F127.0.0.1%2Fwordpress%2F2020%2F01%2F11%2Fmaecenas-eu-ligula-ullamcorper-ornare-leo-eget-lacinia-ipsum%2F&format=xml	C:/Users/admin/Desktop/ptsd/ptsd/127.0.0.1/wordpress/wp-json/oembed/1.0/embed545f	(from http://127.0.0.1/wordpress/2020/01/11/maecenas-eu-ligula-ullamcorper-ornare-leo-eget-lacinia-ipsum/)
13:55:56	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2023%20Apr%202020%2017:55:56%20GMT	http://127.0.0.1/wordpress/?p=33	C:/Users/admin/Desktop/ptsd/ptsd/127.0.0.1/wordpress/indexdd23.html	(from http://127.0.0.1/wordpress/2020/01/11/maecenas-eu-ligula-ullamcorper-ornare-leo-eget-lacinia-ipsum/)
13:56:10	132008/132008	---M--	200	added ('OK')	image/jpeg	etag:%22203a8-5a3bca526667c%22	http://127.0.0.1/wordpress/wp-content/uploads/2018/01/r7-1300x650.jpg	C:/Users/admin/Desktop/ptsd/ptsd/127.0.0.1/wordpress/wp-content/uploads/2018/01/r7-1300x650.jpg	(from http://127.0.0.1/wordpress/2020/01/11/donec-quis-elit-ac-lacus-cursus-semper-sit-amet-at-sapien/)
13:56:18	542350/542350	---M--	200	added ('OK')	image/jpeg	etag:%225bdb566d-8468e%22	http://revolution.fuelthemes.net/wp-content/uploads/2017/06/nsnd.jpg	C:/Users/admin/Desktop/ptsd/ptsd/revolution.fuelthemes.net/wp-content/uploads/2017/06/nsnd.jpg	(from http://127.0.0.1/wordpress/2020/04/15/morbi-eleifend-justo-nec-mi-tincidunt-vitae-imperdiet-odio-lacinia/)
13:56:19	42523/42523	---M-Z	200	added ('OK')	text/html	date:Thu,%2023%20Apr%202020%2017:56:18%20GMT	http://127.0.0.1/wordpress/tag/magazine/	C:/Users/admin/Desktop/ptsd/ptsd/127.0.0.1/wordpress/tag/magazine/index.html	(from http://127.0.0.1/wordpress/2020/01/11/maecenas-eu-ligula-ullamcorper-ornare-leo-eget-lacinia-ipsum/)
13:56:20	38910/38910	---M-Z	200	added ('OK')	text/html	date:Thu,%2023%20Apr%202020%2017:56:20%20GMT	http://127.0.0.1/wordpress/tag/star/	C:/Users/admin/Desktop/ptsd/ptsd/127.0.0.1/wordpress/tag/star/index.html	(from http://127.0.0.1/wordpress/2020/01/11/maecenas-eu-ligula-ullamcorper-ornare-leo-eget-lacinia-ipsum/)
13:56:21	38930/38930	---M-Z	200	added ('OK')	text/html	date:Thu,%2023%20Apr%202020%2017:56:21%20GMT	http://127.0.0.1/wordpress/tag/torbjorn/	C:/Users/admin/Desktop/ptsd/ptsd/127.0.0.1/wordpress/tag/torbjorn/index.html	(from http://127.0.0.1/wordpress/2020/01/11/maecenas-eu-ligula-ullamcorper-ornare-leo-eget-lacinia-ipsum/)
13:56:22	2731/2731	---M--	200	added ('OK')	application/json	date:Thu,%2023%20Apr%202020%2017:56:21%20GMT	http://127.0.0.1/wordpress/wp-json/oembed/1.0/embed?url=http%3A%2F%2F127.0.0.1%2Fwordpress%2F2020%2F01%2F11%2Fpraesent-eget-tortor-ultricies-euismod-felis-id-consequat-arcu%2F	C:/Users/admin/Desktop/ptsd/ptsd/127.0.0.1/wordpress/wp-json/oembed/1.0/embed4574.json	(from http://127.0.0.1/wordpress/2020/01/11/praesent-eget-tortor-ultricies-euismod-felis-id-consequat-arcu/)
13:56:23	945/945	---M-Z	200	added ('OK')	application/rss+xml	etag:%227bb062f539f6f4482ffabd407bdf5702-gzip%22	http://127.0.0.1/wordpress/2020/01/11/praesent-eget-tortor-ultricies-euismod-felis-id-consequat-arcu/feed/	C:/Users/admin/Desktop/ptsd/ptsd/127.0.0.1/wordpress/2020/01/11/praesent-eget-tortor-ultricies-euismod-felis-id-consequat-arcu/feed/index.html	(from http://127.0.0.1/wordpress/2020/01/11/praesent-eget-tortor-ultricies-euismod-felis-id-consequat-arcu/)
13:56:23	2850/2850	---M-Z	200	added ('OK')	text/xml	date:Thu,%2023%20Apr%202020%2017:56:23%20GMT	http://127.0.0.1/wordpress/wp-json/oembed/1.0/embed?url=http%3A%2F%2F127.0.0.1%2Fwordpress%2F2020%2F01%2F11%2Fpraesent-eget-tortor-ultricies-euismod-felis-id-consequat-arcu%2F&format=xml	C:/Users/admin/Desktop/ptsd/ptsd/127.0.0.1/wordpress/wp-json/oembed/1.0/embedf3f4	(from http://127.0.0.1/wordpress/2020/01/11/praesent-eget-tortor-ultricies-euismod-felis-id-consequat-arcu/)
13:56:23	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2023%20Apr%202020%2017:56:23%20GMT	http://127.0.0.1/wordpress/?p=32	C:/Users/admin/Desktop/ptsd/ptsd/127.0.0.1/wordpress/index6c46.html	(from http://127.0.0.1/wordpress/2020/01/11/praesent-eget-tortor-ultricies-euismod-felis-id-consequat-arcu/)
13:56:28	111654/111654	---M--	200	added ('OK')	image/jpeg	etag:%221b426-5a3bca59ab81e%22	http://127.0.0.1/wordpress/wp-content/uploads/2018/01/r25-1300x650.jpg	C:/Users/admin/Desktop/ptsd/ptsd/127.0.0.1/wordpress/wp-content/uploads/2018/01/r25-1300x650.jpg	(from http://127.0.0.1/wordpress/2020/01/11/maecenas-eu-ligula-ullamcorper-ornare-leo-eget-lacinia-ipsum/)
13:56:45	352888/352888	---M--	200	added ('OK')	image/jpeg	etag:%2256278-5a3bca49b49bd%22	http://127.0.0.1/wordpress/wp-content/uploads/2018/01/cr12.jpg	C:/Users/admin/Desktop/ptsd/ptsd/127.0.0.1/wordpress/wp-content/uploads/2018/01/cr12.jpg	(from http://127.0.0.1/wordpress/2020/01/11/donec-quis-elit-ac-lacus-cursus-semper-sit-amet-at-sapien/)
13:56:45	107211/107211	---M--	200	added ('OK')	image/jpeg	etag:%221a2cb-5a3bca60e48e1%22	http://127.0.0.1/wordpress/wp-content/uploads/2018/01/r27-1300x650.jpg	C:/Users/admin/Desktop/ptsd/ptsd/127.0.0.1/wordpress/wp-content/uploads/2018/01/r27-1300x650.jpg	(from http://127.0.0.1/wordpress/2020/01/11/praesent-eget-tortor-ultricies-euismod-felis-id-consequat-arcu/)
13:56:46	38948/38948	---M-Z	200	added ('OK')	text/html	date:Thu,%2023%20Apr%202020%2017:56:45%20GMT	http://127.0.0.1/wordpress/tag/foster/	C:/Users/admin/Desktop/ptsd/ptsd/127.0.0.1/wordpress/tag/foster/index.html	(from http://127.0.0.1/wordpress/2020/01/11/praesent-eget-tortor-ultricies-euismod-felis-id-consequat-arcu/)
13:56:47	38970/38970	---M-Z	200	added ('OK')	text/html	date:Thu,%2023%20Apr%202020%2017:56:45%20GMT	http://127.0.0.1/wordpress/tag/californian/	C:/Users/admin/Desktop/ptsd/ptsd/127.0.0.1/wordpress/tag/californian/index.html	(from http://127.0.0.1/wordpress/2020/01/11/praesent-eget-tortor-ultricies-euismod-felis-id-consequat-arcu/)
13:56:47	38940/38940	---M-Z	200	added ('OK')	text/html	date:Thu,%2023%20Apr%202020%2017:56:46%20GMT	http://127.0.0.1/wordpress/tag/skate/	C:/Users/admin/Desktop/ptsd/ptsd/127.0.0.1/wordpress/tag/skate/index.html	(from http://127.0.0.1/wordpress/2020/01/11/praesent-eget-tortor-ultricies-euismod-felis-id-consequat-arcu/)
13:56:48	5390/5390	---M-Z	200	added ('OK')	application/rss+xml	etag:%22fc341fe204d993bdfd6d26d922d0e4b1-gzip%22	http://127.0.0.1/wordpress/category/animation/feed/	C:/Users/admin/Desktop/ptsd/ptsd/127.0.0.1/wordpress/category/animation/feed/index.html	(from http://127.0.0.1/wordpress/category/animation/)
13:56:48	2645/2645	---M--	200	added ('OK')	application/json	date:Thu,%2023%20Apr%202020%2017:56:48%20GMT	http://127.0.0.1/wordpress/wp-json/oembed/1.0/embed?url=http%3A%2F%2F127.0.0.1%2Fwordpress%2F2020%2F01%2F11%2Fvivamus-porta-tellus-ut-dolor-ultrices-dapibus%2F	C:/Users/admin/Desktop/ptsd/ptsd/127.0.0.1/wordpress/wp-json/oembed/1.0/embedde03.json	(from http://127.0.0.1/wordpress/2020/01/11/vivamus-porta-tellus-ut-dolor-ultrices-dapibus/)
13:56:48	895/895	---M-Z	200	added ('OK')	application/rss+xml	etag:%2237877463971e40e39c3645593d309397-gzip%22	http://127.0.0.1/wordpress/2020/01/11/vivamus-porta-tellus-ut-dolor-ultrices-dapibus/feed/	C:/Users/admin/Desktop/ptsd/ptsd/127.0.0.1/wordpress/2020/01/11/vivamus-porta-tellus-ut-dolor-ultrices-dapibus/feed/index.html	(from http://127.0.0.1/wordpress/2020/01/11/vivamus-porta-tellus-ut-dolor-ultrices-dapibus/)
13:56:49	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2023%20Apr%202020%2017:56:48%20GMT	http://127.0.0.1/wordpress/?p=31	C:/Users/admin/Desktop/ptsd/ptsd/127.0.0.1/wordpress/indexc7e3.html	(from http://127.0.0.1/wordpress/2020/01/11/vivamus-porta-tellus-ut-dolor-ultrices-dapibus/)
13:56:49	2764/2764	---M-Z	200	added ('OK')	text/xml	date:Thu,%2023%20Apr%202020%2017:56:49%20GMT	http://127.0.0.1/wordpress/wp-json/oembed/1.0/embed?url=http%3A%2F%2F127.0.0.1%2Fwordpress%2F2020%2F01%2F11%2Fvivamus-porta-tellus-ut-dolor-ultrices-dapibus%2F&format=xml	C:/Users/admin/Desktop/ptsd/ptsd/127.0.0.1/wordpress/wp-json/oembed/1.0/embedeb41	(from http://127.0.0.1/wordpress/2020/01/11/vivamus-porta-tellus-ut-dolor-ultrices-dapibus/)
13:57:12	137862/137862	---M--	200	added ('OK')	image/jpeg	etag:%2221a86-5a3bca6857315%22	http://127.0.0.1/wordpress/wp-content/uploads/2017/06/r28-1300x650.jpg	C:/Users/admin/Desktop/ptsd/ptsd/127.0.0.1/wordpress/wp-content/uploads/2017/06/r28-1300x650.jpg	(from http://127.0.0.1/wordpress/2020/01/11/vivamus-porta-tellus-ut-dolor-ultrices-dapibus/)
13:57:13	38844/38844	---M-Z	200	added ('OK')	text/html	date:Thu,%2023%20Apr%202020%2017:57:12%20GMT	http://127.0.0.1/wordpress/tag/animation/	C:/Users/admin/Desktop/ptsd/ptsd/127.0.0.1/wordpress/tag/animation/index.html	(from http://127.0.0.1/wordpress/2020/01/11/vivamus-porta-tellus-ut-dolor-ultrices-dapibus/)
13:57:13	38829/38829	---M-Z	200	added ('OK')	text/html	date:Thu,%2023%20Apr%202020%2017:57:13%20GMT	http://127.0.0.1/wordpress/tag/norman/	C:/Users/admin/Desktop/ptsd/ptsd/127.0.0.1/wordpress/tag/norman/index.html	(from http://127.0.0.1/wordpress/2020/01/11/vivamus-porta-tellus-ut-dolor-ultrices-dapibus/)
13:57:14	2690/2690	---M--	200	added ('OK')	application/json	date:Thu,%2023%20Apr%202020%2017:57:13%20GMT	http://127.0.0.1/wordpress/wp-json/oembed/1.0/embed?url=http%3A%2F%2F127.0.0.1%2Fwordpress%2F2019%2F12%2F20%2Fnullam-sit-amet-est-a-lacus-congue-volutpat-ut-eu-neque%2F	C:/Users/admin/Desktop/ptsd/ptsd/127.0.0.1/wordpress/wp-json/oembed/1.0/embeda5c7.json	(from http://127.0.0.1/wordpress/2019/12/20/nullam-sit-amet-est-a-lacus-congue-volutpat-ut-eu-neque/)
13:57:15	38829/38829	---M-Z	200	added ('OK')	text/html	date:Thu,%2023%20Apr%202020%2017:57:14%20GMT	http://127.0.0.1/wordpress/tag/wobbly/	C:/Users/admin/Desktop/ptsd/ptsd/127.0.0.1/wordpress/tag/wobbly/index.html	(from http://127.0.0.1/wordpress/2020/01/11/vivamus-porta-tellus-ut-dolor-ultrices-dapibus/)
